timestamp,open,high,low,close,volume
1610582400000,1129.79,1247.55,1086.7,1231.62,1555737.386
1610668800000,1231.89,1256.98,1069.42,1168.53,1944038.837
1610755200000,1168.48,1298,1151.77,1227.83,1575384.438
1610841600000,1227.83,1269.02,1165,1232.45,1317285.006
1610928000000,1232.5,1260.75,1182.58,1258.45,998050.1107
1611014400000,1258.52,1438.3,1251.49,1365.36,2278852.558
1611100800000,1365.36,1407.93,1235.42,1376.99,2219137.621
1611187200000,1376.72,1390,1086,1110.96,2310208.573
1611273600000,1111.98,1273.79,1042.31,1232.62,2020593.217
1611360000000,1232.61,1272.44,1195.9,1233.6,1009545.083
1611446400000,1233.46,1398.83,1220,1392.51,1510879.538
1611532800000,1392.19,1475,1293.69,1317.88,1885441.313
1611619200000,1317.6,1378.49,1244.56,1365.97,1682923.658
1611705600000,1366.54,1373.9,1207,1239.03,2009772.084
1611792000000,1238.93,1360,1217.23,1329.69,1365269.72
1611878400000,1329.44,1436.9,1285.35,1379.5,2253963.187
1611964800000,1379.56,1406,1326.41,1378.05,1040042.236
1612051200000,1378.04,1380.74,1281.12,1312.55,958704.8557
1612137600000,1312.45,1377.99,1269.99,1374.17,1096397.919
1612224000000,1374.09,1547.9,1360.28,1511.87,1944227.999
1612310400000,1511.93,1669.35,1508.39,1664.49,1535869.888
1612396800000,1664.67,1695.2,1554.44,1595.67,1646502.33
1612483200000,1595.53,1760.49,1591,1719.19,1194123.299
1612569600000,1718.95,1743.67,1642.94,1676.35,1149808.331
1612656000000,1676.35,1693,1490.46,1611.62,1281734.868
1612742400000,1611.46,1775.57,1563.89,1750.15,1339777.095
1612828800000,1749.68,1821.88,1708.49,1769.13,1185071.896
1612915200000,1769.14,1837.86,1680,1740.78,1219932.255
1613001600000,1740.76,1819,1703.44,1785.62,735079.827
1613088000000,1785.83,1864.88,1739.88,1840.26,909600.2065
1613174400000,1840.24,1871.72,1765,1814.96,767589.0729
1613260800000,1815.25,1850,1784.11,1800.42,675261.7787
1613347200000,1800.03,1835.72,1655.67,1779.25,1053474.579
1613433600000,1779.33,1827.28,1724,1781.99,817493.4751
1613520000000,1781.99,1855,1733.01,1849.88,795711.6331
1613606400000,1849.7,1950.5,1849.69,1939.61,937227.1019
1613692800000,1938.91,1972.82,1891,1955,793404.4115
1613779200000,1955.46,2042.34,1803.14,1913,1261315.813
1613865600000,1912.9,1976.31,1883.01,1933.53,756568.1974
1613952000000,1933.54,1936.29,1551,1777.58,1807244.981
1614038400000,1777.42,1782.39,1355,1577.89,2547837.821
1614124800000,1577.79,1712.7,1500.2,1623.39,1384388.817
1614211200000,1623.16,1671.59,1459.16,1481.75,1032670.794
1614297600000,1482.08,1562.25,1400,1444.59,1355973.294
1614384000000,1444.56,1529,1425,1458.13,927423.0475
1614470400000,1458.27,1468.75,1293.18,1419.18,1410207.563
1614556800000,1418.67,1572,1409.91,1569.86,1094695.178
1614643200000,1570,1602.9,1455.52,1486.78,1061142.387
1614729600000,1486.79,1656.94,1475.47,1567.69,1054846.315
1614816000000,1567.68,1624.87,1506.36,1539.23,946365.6709
1614902400000,1539.22,1548.96,1441.66,1528.31,910786.2898
1614988800000,1528.08,1671.58,1513.03,1650.35,1013300.939
1615075200000,1650.68,1734.16,1630.35,1726.16,848470.7814
1615161600000,1726.46,1843.59,1664.96,1833.18,1149711.4
1615248000000,1833.22,1870.77,1798.2,1870.51,857229.4786
1615334400000,1870.5,1877.69,1757,1795.12,937230.6283
1615420800000,1795.28,1846.7,1725,1825.78,909011.4961
1615507200000,1825.78,1841.88,1719.72,1766.1,869564.6361
1615593600000,1766.13,1944.3,1727.75,1922.35,926283.2264
1615680000000,1922.35,1933.1,1836,1848.1,637963.6363
1615766400000,1848.1,1891.76,1730,1793.48,1025326.797
1615852800000,1793.99,1819.5,1711.68,1805.12,764993.4015
1615939200000,1805.01,1838.88,1741.18,1823.58,658349.4484
1616025600000,1823.58,1850,1759.04,1776.08,603721.6106
1616112000000,1775.92,1840.61,1733.47,1809.1,500258.4288
1616198400000,1809.01,1868.83,1800.86,1806.1,451556.1064
1616284800000,1806.57,1817.16,1747,1782.98,465953.9875
1616371200000,1783.23,1807.51,1655.15,1680.97,582727.4908
1616457600000,1681.17,1721.17,1650,1668.08,577213.9959
1616544000000,1668.2,1740.86,1536.92,1581.84,753834.5239
1616630400000,1581.88,1622,1549.4,1585.74,701697.0026
1616716800000,1585.83,1699.93,1585.79,1698.84,515470.9291
1616803200000,1698.84,1732.67,1666.41,1712.63,443845.4996
1616889600000,1712.52,1725.66,1661.4,1687.01,348895.5131
1616976000000,1687.16,1841,1677.85,1816.74,647724.4639
1617062400000,1816.76,1859.13,1786.3,1840.46,568842.0053
1617148800000,1840.41,1947.29,1768.15,1919.37,746995.8591
1617235200000,1919.37,1984.77,1885.02,1968.05,741585.0727
1617321600000,1968.05,2146,1948.48,2133.69,846197.9322
1617408000000,2133.69,2138.12,1996.3,2008.52,770176.3219
1617494400000,2008.59,2091.83,1975.24,2075.69,514345.7655
1617580800000,2075.7,2130.64,2002.15,2107.38,684923.6149
1617667200000,2107.43,2151,2044.65,2112.21,673386.0558
1617753600000,2112.22,2129.01,1930.01,1963.47,892984.9042
1617840000000,1963.46,2084.61,1947.35,2080.46,501355.998
1617926400000,2080.39,2100,2047.57,2066.87,426387.4379
1618012800000,2067.19,2200,2058,2133.49,655458.2089
1618099200000,2133.49,2165.02,2113.4,2151.36,392265.5077
1618185600000,2151.42,2203.46,2102,2137.69,579093.3569
1618272000000,2137.86,2318,2135.53,2299.19,782608.6209
1618358400000,2299.19,2447.29,2281.33,2432.6,972931.6087
1618444800000,2432.59,2543.47,2400,2514.04,681950.9665
1618531200000,2514.04,2548.29,2300,2422.67,999163.7521
1618617600000,2422.38,2495,2310,2317.6,624232.2557
1618704000000,2317.65,2340,1946.8,2235.64,1475383.692
1618790400000,2235.65,2300,2080,2161.12,820592.2656
1618876800000,2161.12,2346.62,2055,2330.03,992240.809
1618963200000,2330.26,2469.54,2235.16,2357.06,1177885.862
1619049600000,2357.06,2644.47,2303.44,2397.94,2220753.097
1619136000000,2397.94,2442.89,2107,2367.39,2532242.442
1619222400000,2367.39,2368.74,2154.8,2213.35,997688.9462
1619308800000,2214.08,2356.64,2168,2320.49,857517.3822
1619395200000,2320.44,2542.8,2303.64,2532.6,1076469.014
1619481600000,2532.06,2680,2480.29,2666.13,771728.4645
1619568000000,2666.13,2760,2559.44,2748.24,999383.1852
1619654400000,2748.23,2798,2668,2757.04,863890.0107
1619740800000,2757.04,2798.3,2723.09,2772.42,695339.2048
1619827200000,2772.42,2954.28,2743.41,2944.77,690260.0774
1619913600000,2944.83,2985,2852.26,2949.56,571982.5445
1620000000000,2949.33,3454,2949.32,3431.04,1329088.063
1620086400000,3431.04,3527,3160,3239.01,1826039.386
1620172800000,3239.01,3549.34,3200.23,3524.26,1174816.736
1620259200000,3524.33,3605.4,3376.47,3489.73,920592.5771
1620345600000,3489.74,3587,3353.23,3479.53,760544.6478
1620432000000,3479.79,3958.33,3449.27,3910.26,1130467.549
1620518400000,3910.26,3983.65,3726.08,3923.95,1000401.008
1620604800000,3923.95,4208,3650,3945.88,1505897.926
1620691200000,3946.63,4180.22,3771.64,4173.45,1095927.104
1620777600000,4173.46,4372.72,3701.58,3823.21,1601842.74
1620864000000,3810.15,4034.77,3500,3717.91,2068708.174
1620950400000,3717.92,4173.28,3691.35,4075.01,1153390.426
1621036800000,4075.02,4134.05,3632,3646.68,1039174.881
1621123200000,3646.24,3879,3343.06,3582.1,1324065.659
1621209600000,3581.81,3587.06,3102,3282.51,1904012.44
1621296000000,3282.25,3565.71,3240,3375.07,1287110.841
1621382400000,3375.08,3441.73,1888,2438.92,4309836.319
1621468800000,2438.92,2990.05,2155,2768.62,2942777.93
1621555200000,2767.87,2938.54,2101,2430.98,2727031.935
1621641600000,2430.98,2485,2145,2294.87,1684318.012
1621728000000,2295.45,2381.57,1728.74,2096.39,2914548.731
1621814400000,2096.63,2675,2079.94,2648.43,2186632.922
1621900800000,2647.92,2750,2378.54,2705.11,2115349.504
1621987200000,2705.1,2910,2643,2884.94,1583799.593
1622073600000,2884.82,2889.74,2633.68,2742.23,1099029.912
1622160000000,2742.23,2762.45,2327.38,2412.1,1554584.614
1622246400000,2412.34,2574.27,2204.1,2278.74,1379427.189
1622332800000,2278.74,2476.42,2180.53,2385.98,1151113.199
1622419200000,2385.82,2720,2271.44,2706.15,1307958.041
1622505600000,2706.15,2740,2523.74,2634.57,1179577.108
1622592000000,2634.31,2802.99,2550,2706.22,970070.5356
1622678400000,2706.21,2891.95,2662.4,2857.25,1024290.894
1622764800000,2857.25,2860,2552,2689.51,1188314.112
1622851200000,2689.54,2816.87,2552.23,2627.73,961824.1241
1622937600000,2627.63,2745,2614,2711.92,673792.6937
1623024000000,2711.92,2847.55,2570,2592.05,1152128.079
1623110400000,2592.05,2620.99,2304.91,2507.23,1693747.428
1623196800000,2507.43,2626.63,2405.28,2610.18,1276718.24
1623283200000,2610.2,2624.46,2425.11,2471.09,741237.4993
1623369600000,2471.01,2497.99,2321.37,2354.01,587364.2736
1623456000000,2354.09,2454.53,2256.22,2370.74,767439.4984
1623542400000,2370.64,2548.41,2308.41,2509.33,715948.7599
1623628800000,2509.33,2609.17,2461,2580.77,684183.5562
1623715200000,2580.58,2640,2507.7,2543.54,599826.6493
1623801600000,2543.55,2556.19,2351.18,2367.89,624741.7836
1623888000000,2368.02,2460.5,2306,2373.28,560667.5857
1623974400000,2373.28,2378,2139,2234.09,778905.202
1624060800000,2234.09,2278.82,2161.67,2164.67,496872.25
1624147200000,2165.34,2280.01,2040.68,2243.47,743883.6474
1624233600000,2243.49,2260.16,1865.54,1885.49,1629819.666
1624320000000,1885.27,1998,1700.48,1879.28,1695338.081
1624406400000,1879.29,2045,1821.95,1968.14,918612.3049
1624492800000,1967.95,2036.61,1884.79,1989.52,701231.6748
1624579200000,1989.53,2019.99,1791.22,1808.82,858808.5477
1624665600000,1808.97,1852.8,1717.32,1829.64,832315.149
1624752000000,1829.84,1984.5,1804.26,1982.28,696055.7931
1624838400000,1982.27,2145,1960.52,2084.41,1044244.683
1624924800000,2084.42,2245,2073.57,2165.33,831257.2328
1625011200000,2165.46,2287.78,2087.99,2275.68,910583.6032
1625097600000,2275.68,2275.93,2073.12,2106.41,787865.2514
1625184000000,2106.41,2160,2018.5,2154.13,672282.3748
1625270400000,2153.95,2240,2112.01,2226.99,569264.801
1625356800000,2226.99,2389.93,2189.58,2322.69,590656.2507
1625443200000,2322.69,2324.64,2157.32,2196.53,781806.3161
1625529600000,2196.85,2350,2193,2322.5,785330.1715
1625616000000,2322.51,2409,2291.9,2316.57,666501.3557
1625702400000,2316.25,2325.6,2084.79,2116.33,880265.0412
1625788800000,2116.32,2189.4,2046.51,2146.99,738611.363
1625875200000,2146.99,2194.82,2074.16,2110.69,499071.859
1625961600000,2110.68,2174,2081.02,2140.45,342294.403
1626048000000,2140.54,2167.83,2006.68,2031.58,540630.1074
1626134400000,2031.57,2047.35,1918,1940.15,647388.2497
1626220800000,1940.44,2019.18,1865,1994.58,690505.6094
1626307200000,1994.41,2042.88,1881,1919.51,645271.3256
1626393600000,1919.54,1965,1850,1876.26,577068.8972
1626480000000,1876.47,1919.19,1844.45,1899.59,430300.5158
1626566400000,1899.5,1993.79,1877.1,1891.64,534837.6365
1626652800000,1891.65,1919,1805,1818.73,547419.9377
1626739200000,1818.73,1841.34,1706,1786.03,786257.272
1626825600000,1786.03,2035.23,1747.55,1995.5,1115949.82
1626912000000,1995.5,2046,1947.62,2024.56,768854.3659
1626998400000,2024.27,2130.9,1993.22,2124.25,708160.9132
1627084800000,2124.26,2199.5,2105.58,2184.75,633075.1859
1627171200000,2184.9,2197.41,2105.93,2189.79,535630.27
1627257600000,2189.82,2433.65,2171.57,2228.08,1393738.163
1627344000000,2227.81,2319.26,2150.5,2299.49,906359.2348
1627430400000,2299.47,2345,2243.15,2300.9,718202.5773
1627516800000,2300.9,2400,2266.12,2382.92,499364.835
1627603200000,2382.93,2471.7,2315.92,2461.81,762577.288
1627689600000,2461.77,2553.86,2420.68,2531.05,507601.0503
1627776000000,2531.1,2697.61,2511.24,2555.69,853495.9408
1627862400000,2555.5,2666,2507,2606.93,726701.8495
1627948800000,2606.92,2632.44,2442.32,2509.04,792960.8438
1628035200000,2508.51,2772.71,2457.68,2724.78,954590.7536
1628121600000,2724.55,2843.98,2529.91,2826.99,1307720.207
1628208000000,2827.01,2946.75,2720.06,2891.58,825399.4864
1628294400000,2891.54,3171,2865.5,3160.31,1205277.101
1628380800000,3160.48,3189.99,2949.03,3011.85,966349.7058
1628467200000,3011.84,3186,2893.23,3160.52,1129584.616
1628553600000,3160.51,3233,3051.22,3141.66,880675.7444
1628640000000,3141.14,3274,3120.27,3160.5,732546.6043
1628726400000,3160.4,3239,2979.29,3045.96,737628.4581
1628812800000,3046.11,3327.83,3033.8,3322.32,579333.4032
1628899200000,3322.33,3330.98,3200,3263.16,486102.5379
1628985600000,3263.16,3320,3111.13,3307.09,565579.6777
1629072000000,3307.35,3335,3135.22,3146.53,635667.0542
1629158400000,3147.18,3290,2991.89,3011.72,804996.0697
1629244800000,3011.73,3125.81,2950,3014.55,625103.2557
1629331200000,3014.18,3188,2958.33,3184.12,634769.9217
1629417600000,3184.11,3300,3177.16,3284.82,558127.4554
1629504000000,3284.81,3309.16,3207,3223.43,421156.0908
1629590400000,3223.36,3272,3126.42,3238,406479.0765
1629676800000,3238,3377.89,3230.02,3321.28,602103.4461
1629763200000,3321.28,3357.85,3147.31,3170.62,540480.0785
1629849600000,3170.63,3248,3080,3226.87,483697.6944
1629936000000,3226.88,3250,3053.3,3093.2,442298.4737
1630022400000,3093.06,3280,3060.18,3273.45,451027.8071
1630108800000,3273.89,3287,3210.31,3244.48,262360.3492
1630195200000,3244.75,3285,3152.34,3223.47,335806.7827
1630281600000,3223.47,3347.95,3143,3229.64,625347.2754
1630368000000,3229.14,3476,3188.77,3429.2,863071.1309
1630454400000,3429.19,3842,3382.22,3826.82,845759.9587
1630540800000,3826.82,3836.8,3717.04,3785.82,525165.7996
1630627200000,3785.82,4027.88,3705.05,3938.11,655903.7574
1630713600000,3938.11,3970,3832.5,3885.52,364478.1193
1630800000000,3885.61,3980,3830,3950.29,365759.8597
1630886400000,3950.28,3970,3864.3,3926.77,397768.5783
1630972800000,3926.67,3947.15,3005,3434.57,1203536.002
1631059200000,3434.84,3560,3215.16,3499,780611.7657
1631145600000,3499.01,3567.06,3390.4,3424.93,628553.8831
1631232000000,3424.94,3514.11,3150,3208.86,633026.2659
1631318400000,3208.85,3348.37,3200,3267.21,413524.1761
1631404800000,3267.1,3474.16,3231.1,3404.21,408858.9595
1631491200000,3404.3,3430.3,3108.49,3285.35,647855.7199
1631577600000,3285.09,3437.05,3269.95,3434.37,373634.9026
1631664000000,3434.37,3616.16,3357.78,3613.55,428507.5278
1631750400000,3613.55,3676.28,3481.14,3567.98,467985.4919
1631836800000,3567.97,3594.17,3350.07,3399.81,398888.3705
1631923200000,3399.89,3541.96,3368.88,3435.64,315162.7627
1632009600000,3435.64,3456.53,3277.74,3328.62,312948.0013
1632096000000,3328.57,3347.82,2913.39,2977.28,917939.5785
1632182400000,2977.32,3105.83,2652,2765.9,971519.8894
1632268800000,2766.72,3088.88,2737.54,3076.92,677457.6483
1632355200000,3076.92,3174.5,3033.85,3152.5,459293.8858
1632441600000,3152.41,3158.52,2733,2928.53,932090.8856
1632528000000,2928.22,2967.52,2801.57,2921.73,491974.0226
1632614400000,2921.84,3115.51,2738.17,3059.37,703594.478
1632700800000,3059.36,3164.94,2922.71,2925.59,510130.7319
1632787200000,2924.76,2970.82,2789,2804.91,511325.4643
1632873600000,2805.15,2950,2782,2850.45,411305.0893
1632960000000,2850.45,3048.42,2837.19,3000.61,506896.7612
1633046400000,3000.62,3330,2969.07,3309.91,648714.6151
1633132800000,3309.91,3469,3257,3387.76,422551.1811
1633219200000,3387.77,3488,3342.51,3417.73,360586.8905
1633305600000,3417.73,3437.19,3270,3386.31,485204.642
1633392000000,3386.31,3545,3363.78,3515.27,393900.8818
1633478400000,3515.48,3632.11,3342,3574.89,618265.5402
1633564800000,3574.88,3653.98,3470.8,3587.47,486102.3591
1633651200000,3587.47,3695,3532,3563.13,403597.1437
1633737600000,3563.13,3635,3538.07,3574.82,361906.7514
1633824000000,3574.83,3604,3405,3414.22,580223.6302
1633910400000,3414.22,3623.8,3371,3542.12,493521.882
1633996800000,3542.12,3547.11,3403.21,3491.46,409377.1918
1634083200000,3491.43,3613,3412.7,3607.42,393463.1222
1634169600000,3607.41,3824,3586.04,3790.82,481894.1473
1634256000000,3790.82,3907.77,3734.1,3868.99,504321.732
1634342400000,3868.38,3971,3803.56,3829.96,373727.8549
1634428800000,3829.96,3919.19,3640,3846.85,368898.9831
1634515200000,3847,3893.14,3676,3744.96,401819.9734
1634601600000,3744.96,3886.89,3732,3877.03,341268.3723
1634688000000,3876.98,4169,3828.05,4161.15,537383.0973
1634774400000,4161.37,4375,4013.13,4052.99,798566.5581
1634860800000,4053,4167.41,3888,3972.2,463222.5428
1634947200000,3972.19,4172,3937.51,4167.12,326576.9601
1635033600000,4167.13,4186.57,3961.5,4082.33,350115.8386
1635120000000,4082.33,4236,4067.71,4220.37,347438.6534
1635206400000,4220.36,4297,4090.21,4131.52,414498.1599
1635292800000,4131.52,4307,3909,3922,704604.25
1635379200000,3921.99,4295,3890.17,4286.02,626378.5055
1635465600000,4286.01,4460.47,4265.97,4418.89,559231.0769
1635552000000,4418.89,4434.06,4232.2,4322.68,340223.069
1635638400000,4322.68,4399.14,4164.35,4287.21,412856.2893
1635724800000,4287.48,4386.58,4146.3,4319.43,417620.7073
1635811200000,4319.43,4599.6,4284.43,4589.89,468184.793
1635897600000,4589.68,4665.87,4455,4603.35,448658.3513
1635984000000,4603.35,4606.65,4420.08,4532.32,368218.257
1636070400000,4532.31,4570.05,4438.8,4474.24,305651.7244
1636156800000,4474.24,4530,4326.17,4518,322154.0973
1636243200000,4518,4637.98,4502.37,4612.59,243596.5952
1636329600000,4612.59,4822.97,4612,4807.98,391102.3181
1636416000000,4807.98,4838.28,4713.89,4732.33,311267.58
1636502400000,4732.33,4868,4461.93,4628.78,553596.9916
1636588800000,4628.68,4779,4576.47,4719,303688.9765
1636675200000,4719,4809.71,4507.85,4665.46,461580.0415
1636761600000,4665.47,4707.6,4584.08,4644.28,220720.6611
1636848000000,4644.27,4696.05,4514.12,4626.5,245309.0674
1636934400000,4626.5,4772.01,4540,4563.78,375421.6601
1637020800000,4563.77,4563.77,4103,4209.76,735857.063
1637107200000,4209.59,4299.91,4063.48,4287.8,472852.1842
1637193600000,4288.07,4344.81,3956.44,3996.9,576945.1837
1637280000000,3996.9,4308.97,3973.01,4294.76,420045.0897
1637366400000,4294.75,4435.88,4199.86,4412.17,365584.578
1637452800000,4412.17,4451,4242.41,4258.31,340206.3203
1637539200000,4259.7,4320,4022.74,4085.97,518501.3338
1637625600000,4086.28,4385.59,4059.62,4339.44,502811.7902
1637712000000,4339.45,4373.94,4167.65,4269.36,448727.0306
1637798400000,4270.1,4550,4248.27,4524.85,445868.2434
1637884800000,4524.48,4551,3913,4041.2,720245.1612
1637971200000,4041.2,4183.66,4028.34,4095.29,275326.5202
1638057600000,4095.29,4298.51,3964,4294.78,346471.3551
1638144000000,4294.77,4458.92,4276.89,4444.53,406881.2284
1638230400000,4444.54,4753,4346.36,4630.26,743024.4662
1638316800000,4630.25,4778.75,4523.99,4582.95,508198.3105
1638403200000,4582.95,4634.83,4433,4511.21,451861.9545
1638489600000,4511.35,4654.88,4032.5,4215.73,677974.8659
1638576000000,4215.01,4238.59,3503.68,4117.25,1111773.145
1638662400000,4117.25,4248.19,4031.39,4196.44,536325.4413
1638748800000,4196.44,4376.15,3921,4347.59,726742.9638
1638835200000,4347.57,4425,4255.92,4306.4,420749.751
1638921600000,4306.4,4450.49,4222.95,4436.91,429403.9351
1639008000000,4436.91,4488,4076.16,4105.64,462173.711
1639094400000,4105.64,4231.08,3887.37,3897.94,563236.5671
1639180800000,3898.31,4097.08,3828.22,4089.37,427853.4343
1639267200000,4089.68,4173.63,3986.25,4130,260535.5157
1639353600000,4130,4142.75,3671.45,3781.93,533467.2307
1639440000000,3781.92,3882.74,3685,3858.99,395145.7462
1639526400000,3858.99,4092.22,3643.73,4019.08,542068.0573
1639612800000,4019.54,4113.43,3942.11,3958.11,368780.031
1639699200000,3959.11,3994.1,3700,3875.42,463370.9225
1639785600000,3875.43,3996.93,3767.01,3959.93,339593.2543
1639872000000,3959.93,4032.43,3884,3924.14,306006.323
1639958400000,3924.14,3983.37,3753,3944.73,366916.4771
1640044800000,3944.72,4063,3913.21,4014.15,340826.3553
1640131200000,4014.41,4074.87,3933.4,3979.51,303191.8076
1640217600000,3979.51,4150,3893.23,4111.41,380207.8166
1640304000000,4111.41,4134.84,4017.17,4046.36,230833.1661
1640390400000,4046.35,4137.91,4018.62,4094.83,208126.8805
1640476800000,4094.36,4105,4000,4063.56,189309.255
1640563200000,4063.57,4127.46,4031,4037.23,222225.3761
1640649600000,4037.22,4037.23,3759.36,3792.75,358064.7163
1640736000000,3792.75,3827.78,3604.2,3630.19,302753.6375
1640822400000,3630.18,3769.1,3585,3709.27,249263.7305
1640908800000,3709.27,3815,3622.29,3676.23,268014.2942
1640995200000,3676.22,3776.45,3673.46,3765.54,154143.8968
1641081600000,3765.54,3857.44,3717.3,3828.27,154791.4263
1641168000000,3828.11,3853.09,3680,3765.89,236245.8586
1641254400000,3765.89,3900.73,3713.11,3785.11,288258.5549
1641340800000,3785.1,3848,3415,3540.63,397942.0363
1641427200000,3539.82,3550.43,3300,3406.81,496745.7413
1641513600000,3406.81,3416.76,3064.42,3199.24,669631.7262
1641600000000,3198.68,3250,3000,3080.95,400692.1061
1641686400000,3080.98,3211.72,3057.35,3151.97,275874.1643
1641772800000,3151.97,3185,2928.83,3082.68,529818.3866
1641859200000,3082.87,3263.54,3051.8,3239.72,362446.7087
1641945600000,3239.73,3411.43,3206.2,3371.26,370465.8015
1642032000000,3371.6,3410,3233.43,3240.61,336234.8799
1642118400000,3240.61,3342.79,3188,3307.42,285326.3505
1642204800000,3307.42,3371.64,3261,3326.04,203100.3778
1642291200000,3326.51,3393.6,3269.62,3346.88,210782.2277
1642377600000,3346.89,3357.57,3141.1,3209.67,284063.6548
1642464000000,3209.68,3243.87,3082,3159.85,299134.2728
1642550400000,3159.85,3174.87,3000,3084.02,332996.5703
1642636800000,3084.02,3273.37,2987.15,3001.48,357596.7062
1642723200000,3001.48,3034.12,2403,2568.15,1022021.7
1642809600000,2567.47,2626,2300,2412.18,1081357.549
1642896000000,2412.18,2556.78,2370.8,2539.01,580497.7613
1642982400000,2539,2539.75,2159,2439.29,1123134.704
1643068800000,2439.56,2506.55,2348.96,2458.83,510152.954
1643155200000,2459.04,2722,2402.03,2462.99,806441.6229
1643241600000,2463,2521,2316.43,2424.25,599481.7159
1643328000000,2424.02,2558.98,2357.88,2544.99,485149.8065
1643414400000,2544.99,2636.66,2520.01,2601.43,376666.8246
1643500800000,2601.43,2640,2542.5,2601.68,290770.0859
1643587200000,2601.67,2706.77,2476.07,2686.94,444584.851
1643673600000,2686.94,2813,2673.52,2787.23,390034.2736
1643760000000,2787.48,2810.88,2612.72,2680.67,447852.1228
1643846400000,2680.25,2726.64,2576.05,2695.46,405043.3931
1643932800000,2695.21,2995,2671.4,2994.99,664002.9328
1644019200000,2994.99,3060.47,2958.01,3012.65,356803.3071
1644105600000,3012.64,3074.56,2950.21,3054.99,249394.5966
1644192000000,3055,3186,2991.8,3139.77,455070.2529
1644278400000,3139.77,3232.87,3025.21,3116.69,514773.5837
1644364800000,3116.69,3269.7,3055,3243.94,370267.8913
1644451200000,3243.6,3283.66,3056.74,3072.49,578212.8383
1644537600000,3072.36,3138.62,2879,2927.54,462025.8751
1644624000000,2927.54,2985.98,2858.3,2918.88,336250.3131
1644710400000,2918.58,2954.4,2836.7,2871.13,242751.3547
1644796800000,2871.14,2964.97,2829.01,2929.75,381778.238
1644883200000,2929.75,3196.19,2912.06,3183.52,448971.754
1644969600000,3183.53,3186.77,3044.03,3122.3,319997.6244
1645056000000,3122.31,3160,2851.55,2891.87,488693.2624
1645142400000,2891.88,2943.97,2750,2779.48,502977.4069
1645228800000,2779.3,2830.96,2694.45,2763.63,293838.0025
1645315200000,2763.63,2764.64,2576,2621.99,386384.904
1645401600000,2621.99,2759.51,2558,2568.02,761838.9858
1645488000000,2568.03,2665.74,2500,2636.29,692639.4942
1645574400000,2636.28,2753.55,2575.83,2579.71,504470.1412
1645660800000,2579.7,2740,2300,2596.2,1395732.775
1645747200000,2596.26,2834.97,2571.72,2768.49,679394.1762
1645833600000,2768.05,2878,2727.5,2779.47,418485.2529
1645920000000,2779.47,2836.33,2557.98,2616.79,650198.7785
1646006400000,2616.79,2951.6,2568.62,2920.95,733794.4488
1646092800000,2920.83,3037.94,2854.09,2976.33,673901.6976
1646179200000,2976.33,3043.91,2914.21,2947.3,614623.7461
1646265600000,2947.31,2970.97,2785,2833.99,446192.2353
1646352000000,2834,2836.17,2573,2622.1,556178.7588
1646438400000,2622.11,2685.12,2589.38,2665.15,268730.3036
1646524800000,2665.16,2676.29,2535,2551.29,336487.9099
1646611200000,2551.3,2649,2445,2491.12,620171.6787
1646697600000,2491.12,2624,2480.15,2575.97,561659.7421
1646784000000,2575.98,2775.85,2567.7,2726.98,562771.7403
